candidate,protocol,phase,scene_token,sample_token,timestamp,batch_index,decoder_layer,query_index,query_source,action,previous_action,gap_age,base_positive_evidence,lost_strength,restoration_budget,actual_bonus,motion_gate,source_gate,reliability_gate,previous_source_vector,current_source_vector,previous_center,current_center,current_center_global,velocity_extrapolated_center,predicted_class,predicted_score,write_mask,memory_write,memory_slot,future_1_exists,future_3_exists,future_5_exists,gt_matched,gt_token,gt_class,class_correct,center_distance,velocity_error,tp,fp,first_correct_recovery_frame,false_recovery_duration,memory_pollution_duration,b0_already_matched_gt,improved_gt_match_vs_b0
b4_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,899,propagated,defer,defer,1.0,0.24111421406269073,0.0,0.0,0.0,0.9319183826446533,1.0,0.7195789813995361,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999332427978516, 0.00237745582126081, 0.0]","[-36.12847900390625, -53.06610107421875, -4.379732131958008]","[-35.931068420410156, -51.1989631652832, -4.361684799194336]","[626.5091552734375, 1675.989013671875, 0.9268437623977661]","[-36.12847900390625, -53.06610107421875, -4.379732131958008]",pedestrian,0.031115276739001274,False,False,-1,False,False,False,False,,,False,27.33653201752191,,False,True,,0,0,False,False
b4_zero,camera_crash_10,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,733,propagated,defer,defer,4.0,0.36111047863960266,0.0,0.0,0.0,0.9885348677635193,1.0,0.6701985597610474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999974966049194, 0.0, 0.0]","[4.25927734375, -42.25390625, -4.113719940185547]","[5.000835418701172, -42.093910217285156, -4.14628791809082]","[732.9566650390625, 1815.0250244140625, 0.37184321880340576]","[4.259276390075684, -42.25390625, -4.113719940185547]",car,0.002242696238681674,False,False,-1,False,False,False,False,,,False,7.290971762910628,,False,True,,0,0,False,False
b4_zero,camera_crash_10,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,859,propagated,defer,defer,4.0,0.34027040004730225,0.0,0.0,0.0,0.9893749356269836,1.0,0.6702804565429688,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999973773956299, 0.0, 0.0]","[3.45050048828125, -41.66925048828125, -4.0281829833984375]","[3.640827178955078, -40.96365737915039, -4.031033039093018]","[732.8394165039062, 1813.2576904296875, 0.4284297227859497]","[3.4504995346069336, -41.66925048828125, -4.0281829833984375]",bicycle,0.0019981013610959053,False,False,-1,False,False,False,False,,,False,6.7288350803716375,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,670,propagated,defer,defer,2.0,0.5520949959754944,0.0,0.0,0.0,0.9701281189918518,1.0,0.7532312273979187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999501705169678, 4.76250360741299e-31, 0.0]","[-11.61163330078125, -45.040802001953125, -3.3781604766845703]","[-10.442527770996094, -45.58943176269531, -3.1959609985351562]","[614.5350341796875, 1652.77685546875, 1.4829195737838745]","[-11.660135269165039, -45.56511688232422, -3.3781604766845703]",pedestrian,0.29615309834480286,False,True,15,False,False,False,False,,,False,2.439290264146698,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,685,propagated,defer,defer,2.0,0.43860846757888794,0.0,0.0,0.0,0.9718937873840332,1.0,0.7396298050880432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999094009399414, 0.0, 1.7192152661143438e-31]","[5.9246826171875, -39.582122802734375, -2.377216339111328]","[6.740245819091797, -40.68365478515625, -2.4640281200408936]","[607.322998046875, 1636.4130859375, 1.7365096807479858]","[5.9312357902526855, -39.8099250793457, -2.377216339111328]",pedestrian,0.19301737844944,False,True,34,False,False,False,False,,,False,2.028350440948374,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,709,propagated,defer,defer,5.0,0.5550536513328552,0.0,0.0,0.0,0.9743124842643738,1.0,0.744199275970459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999347925186157, 0.0, 2.171428625130944e-22]","[9.70770263671875, -40.9630126953125, -2.8641433715820312]","[10.846141815185547, -41.01525115966797, -2.8153209686279297]","[604.4254760742188, 1633.488037109375, 1.3621312379837036]","[9.707701683044434, -40.9630126953125, -2.8641433715820312]",traffic_cone,0.16676877439022064,False,True,53,False,False,False,False,,,False,3.454204594457012,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,720,propagated,defer,defer,1.0,0.3519538640975952,0.0,0.0,0.0,0.9533571004867554,1.0,0.7678280472755432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999783039093018, 1.3123267750270173e-10, 0.0]","[-13.0294189453125, -21.51800537109375, -2.0904674530029297]","[-11.899974822998047, -22.572629928588867, -2.0702874660491943]","[633.16748046875, 1639.140869140625, 1.2408652305603027]","[-13.029419898986816, -21.51800537109375, -2.0904674530029297]",pedestrian,0.11520058661699295,False,True,85,False,False,False,False,,,False,2.096908243478554,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,743,propagated,keep,recover,1.0,0.3640654981136322,0.37230873107910156,0.029125239700078964,0.0,0.9745264053344727,1.0,0.694543719291687,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9999488592147827, 0.00016693194629624486, 0.0]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]","[-14.863044738769531, -21.81760597229004, -2.2681896686553955]","[635.6363525390625, 1640.943359375, 1.0295159816741943]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]",pedestrian,0.10983776301145554,True,True,94,False,False,False,False,,,False,3.074174110939733,,False,True,,5,5,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,762,propagated,keep,recover,1.0,0.4570327699184418,0.925236701965332,0.03656262159347534,0.0,0.9915858507156372,1.0,0.6747554540634155,"[0.02167416550219059, 0.0, 0.36915111541748047, 0.0, 0.6091747879981995, 0.0]","[0.0, 0.0, 0.0, 0.9999750852584839, 3.433301390032284e-05, 0.0]","[-18.08477783203125, -26.36767578125, -2.5121326446533203]","[-17.515193939208984, -26.666526794433594, -2.605679750442505]","[633.6021728515625, 1646.0933837890625, 1.0117988586425781]","[-18.08477783203125, -26.36767578125, -2.5121326446533203]",pedestrian,0.11158111691474915,True,True,92,False,False,False,False,,,False,2.158615730620928,,False,True,,5,5,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,767,propagated,keep,recover,1.0,0.5532970428466797,0.7829809188842773,0.04426376149058342,0.0,0.9843040108680725,1.0,0.6834456324577332,"[0.0, 0.0, 0.14973339438438416, 0.0, 0.8502666354179382, 0.0]","[0.0, 0.0, 0.0, 0.999953031539917, 0.00032775921863503754, 0.0]","[-20.38836669921875, -28.280487060546875, -2.7054481506347656]","[-19.758947372436523, -28.90557098388672, -2.769688606262207]","[633.315185546875, 1649.25439453125, 1.0062943696975708]","[-20.38836669921875, -28.280487060546875, -2.7054481506347656]",pedestrian,0.10322865098714828,True,True,107,False,False,False,False,,,False,4.8363816232496655,,False,True,,4,4,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,779,propagated,defer,defer,1.0,0.44791465997695923,0.0,0.0,0.0,0.9759997725486755,1.0,0.757106602191925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999493360519409, 2.8678503534587693e-35, 0.0]","[-9.88116455078125, -45.544281005859375, -3.5318756103515625]","[-8.900413513183594, -46.204505920410156, -3.23124361038208]","[613.0742797851562, 1651.987060546875, 1.4682210683822632]","[-9.953453063964844, -46.08052062988281, -3.5318756103515625]",pedestrian,0.15451547503471375,False,True,61,False,False,False,False,,,False,2.257235130959532,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,785,propagated,keep,recover,1.0,0.3774983286857605,1.0597858428955078,0.030199864879250526,0.0,0.9803094863891602,1.0,0.6839641332626343,"[0.13235601782798767, 0.0, 0.35511383414268494, 0.0, 0.5125302076339722, 0.0]","[0.0, 0.0, 0.0, 0.9999432563781738, 0.0002347040717722848, 0.0]","[-16.29351806640625, -22.277587890625, -2.2677078247070312]","[-15.299312591552734, -22.326017379760742, -2.327343463897705]","[635.5234375, 1641.60595703125, 1.0056158304214478]","[-16.29351806640625, -22.277587890625, -2.2677078247070312]",pedestrian,0.0941835269331932,True,True,123,False,False,False,False,,,False,2.839443001794602,,False,True,,5,5,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,809,propagated,keep,recover,1.0,0.3584691882133484,1.0184288024902344,0.02867753431200981,0.0,0.9826908707618713,1.0,0.6878241300582886,"[0.09328312426805496, 0.0, 0.35853490233421326, 0.0, 0.54818195104599, 0.0]","[0.0, 0.0, 0.0, 0.9999468326568604, 0.00021153500711079687, 0.0]","[-16.29345703125, -22.27728271484375, -2.272581100463867]","[-15.392074584960938, -22.511871337890625, -2.346825361251831]","[635.4395141601562, 1641.796875, 0.9983081817626953]","[-16.29345703125, -22.27728271484375, -2.272581100463867]",pedestrian,0.07958593964576721,True,True,168,False,False,False,False,,,False,2.846578271052473,,False,True,,5,5,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,813,propagated,keep,recover,1.0,0.45395299792289734,0.6932687759399414,0.03631623834371567,0.0,0.9817526936531067,1.0,0.7055051922798157,"[0.0, 0.0, 0.1713368147611618, 0.0, 0.828663170337677, 0.0]","[0.0, 0.0, 0.0, 0.9999778270721436, 1.3926706742495298e-05, 0.0]","[-19.74859619140625, -29.05224609375, -2.6667823791503906]","[-18.80602264404297, -29.215768814086914, -2.741644859313965]","[632.4680786132812, 1648.7193603515625, 1.0427722930908203]","[-19.74859619140625, -29.05224609375, -2.6667823791503906]",pedestrian,0.0771917775273323,True,True,178,False,False,False,False,,,False,4.155544555063604,,False,True,,4,4,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,814,propagated,keep,recover,1.0,0.48587650060653687,0.63055419921875,0.03887011855840683,0.0,0.9710110425949097,1.0,0.6764797568321228,"[0.0, 0.0, 0.0034290009643882513, 0.0, 0.9965709447860718, 0.0]","[0.0, 0.0, 0.0, 0.9999558925628662, 0.0002502817951608449, 0.0]","[-19.94097900390625, -27.26031494140625, -2.605112075805664]","[-18.763263702392578, -27.53913688659668, -2.683331251144409]","[633.7290649414062, 1647.61279296875, 0.9999165534973145]","[-19.94097900390625, -27.26031494140625, -2.605112075805664]",pedestrian,0.09033199399709702,True,True,134,False,False,False,False,,,False,3.4587141766939116,,False,True,,5,5,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,818,propagated,defer,defer,1.0,0.41662541031837463,0.0,0.0,0.0,0.894273042678833,1.0,0.7504861354827881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999423027038574, 0.0, 0.0]","[-4.7581787109375, -36.06219482421875, -3.3577804565429688]","[-3.251361846923828, -38.926815032958984, -2.6838176250457764]","[615.0604858398438, 1642.974365234375, 1.5178955793380737]","[-4.94999361038208, -40.426025390625, -3.3577804565429688]",traffic_cone,0.0007420137990266085,False,False,-1,False,False,False,True,cf11445013d14ce98d71c50b898e0744,car,False,1.0618109941085399,1.2786898176248471,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,832,propagated,keep,recover,1.0,0.43065905570983887,0.6755084991455078,0.03445272520184517,0.0,0.9926257729530334,1.0,0.7136846780776978,"[0.0, 0.0, 0.16723188757896423, 0.0, 0.8327680826187134, 0.0]","[0.0, 0.0, 0.0, 0.9999799728393555, 2.5915453534253174e-06, 0.0]","[-18.66021728515625, -28.797027587890625, -2.641815185546875]","[-18.257164001464844, -29.246440887451172, -2.716996908187866]","[632.0940551757812, 1648.3162841796875, 1.0633819103240967]","[-18.66021728515625, -28.797027587890625, -2.641815185546875]",pedestrian,0.07012967765331268,True,True,206,False,False,False,False,,,False,3.732448802501409,,False,True,,4,4,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,844,propagated,defer,defer,1.0,0.39963680505752563,0.0,0.0,0.0,0.9808704853057861,1.0,0.7439164519309998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999781847000122, 1.9585115751397097e-06, 0.0]","[-29.08685302734375, -45.90350341796875, -4.020925521850586]","[-28.732755661010742, -46.81968688964844, -4.051937580108643]","[625.2706298828125, 1667.6490478515625, 0.8967362642288208]","[-29.08685302734375, -45.90350341796875, -4.020925521850586]",pedestrian,0.050542090088129044,False,False,-1,False,False,False,False,,,False,19.27952516187579,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,850,propagated,defer,defer,1.0,0.32030072808265686,0.0,0.0,0.0,0.9841479063034058,1.0,0.7124527096748352,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999761581420898, 2.47030152422667e-06, 0.0]","[-31.967041015625, -50.252044677734375, -4.237199783325195]","[-31.12366485595703, -50.54778289794922, -4.2516632080078125]","[623.934326171875, 1671.8759765625, 0.9464958906173706]","[-31.967041015625, -50.252044677734375, -4.237199783325195]",pedestrian,0.04531757906079292,False,False,-1,False,False,False,False,,,False,22.56132639445763,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,851,propagated,defer,defer,1.0,0.21416454017162323,0.0,0.0,0.0,0.9816396236419678,1.0,0.7584825158119202,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999737739562988, 0.00011490657925605774, 0.0]","[-32.47955322265625, -48.075164794921875, -4.178779602050781]","[-31.53274917602539, -47.563411712646484, -4.262197494506836]","[626.4850463867188, 1670.2841796875, 0.7612513303756714]","[-32.42082595825195, -47.925228118896484, -4.178779602050781]",traffic_cone,0.006640899460762739,False,False,-1,False,False,False,False,,,False,22.174205847142122,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,867,propagated,defer,defer,4.0,0.38259321451187134,0.0,0.0,0.0,0.9994649887084961,1.0,0.6722702383995056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999517202377319, 3.979727930623556e-24, 0.0]","[-12.19171142578125, -39.68084716796875, -2.929018020629883]","[-12.076377868652344, -39.87417984008789, -2.829185724258423]","[619.9796142578125, 1650.3636474609375, 1.5234330892562866]","[-12.204913139343262, -39.8906135559082, -2.929018020629883]",pedestrian,0.10117309540510178,False,True,109,False,False,False,False,,,False,4.064992706360987,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,872,propagated,keep,recover,1.0,0.4405752718448639,0.14578771591186523,0.035246022045612335,0.0,0.9756979942321777,1.0,0.7596692442893982,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9999728202819824, 0.00013236752420198172, 0.0]","[-32.350830078125, -46.662506103515625, -4.207912445068359]","[-31.451061248779297, -47.31062316894531, -4.22960090637207]","[626.6278686523438, 1670.0584716796875, 0.7777506113052368]","[-32.350830078125, -46.662506103515625, -4.207912445068359]",pedestrian,0.057948559522628784,True,False,-1,False,False,False,False,,,False,22.04485258702095,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,879,propagated,defer,defer,3.0,0.4599442780017853,0.0,0.0,0.0,0.9043924808502197,1.0,0.7431285977363586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999434947967529, 0.0, 0.0]","[-6.4886474609375, -35.5582275390625, -3.2128372192382812]","[-4.8408966064453125, -39.37528991699219, -2.716487407684326]","[615.733154296875, 1644.483154296875, 1.5290902853012085]","[-6.991093158721924, -39.76884460449219, -3.2128372192382812]",bicycle,0.001572981127537787,False,False,-1,False,False,False,False,,,False,2.4224414169817257,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,895,propagated,defer,defer,1.0,0.3819344937801361,0.0,0.0,0.0,0.9671435356140137,1.0,0.6983861923217773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999798536300659, 1.5365602124006728e-08, 0.0]","[-19.68182373046875, -32.239715576171875, -2.984893798828125]","[-18.43376922607422, -32.570987701416016, -2.9297940731048584]","[629.6487426757812, 1650.5855712890625, 1.0523465871810913]","[-19.68182373046875, -32.239715576171875, -2.984893798828125]",pedestrian,0.038329459726810455,False,False,-1,False,False,False,False,,,False,6.467472327474511,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,734,propagated,defer,defer,4.0,0.3592148423194885,0.0,0.0,0.0,0.9890705347061157,1.0,0.6719799041748047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999973773956299, 0.0, 0.0]","[4.25897216796875, -42.255615234375, -4.0883941650390625]","[4.978290557861328, -42.07924270629883, -4.1192522048950195]","[732.9564819335938, 1814.997314453125, 0.39811766147613525]","[4.258971214294434, -42.255615234375, -4.0883941650390625]",car,0.002064612228423357,False,False,-1,False,False,False,False,,,False,7.280710532194045,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,839,propagated,defer,defer,1.0,0.33942317962646484,0.0,0.0,0.0,0.9845809936523438,1.0,0.7781499624252319,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999957084655762, 4.451407165507841e-15, 0.0]","[-12.05364990234375, -27.3321533203125, -2.7439613342285156]","[-12.077186584472656, -26.476722717285156, -2.5326759815216064]","[730.3267211914062, 1791.9896240234375, 1.154712200164795]","[-12.053650856018066, -27.3321533203125, -2.7439613342285156]",pedestrian,0.10873696208000183,False,True,66,False,False,False,False,,,False,3.457534814927602,,False,True,,0,0,False,False
b4_zero,compound,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,856,propagated,defer,defer,4.0,0.3411481976509094,0.0,0.0,0.0,0.9897509813308716,1.0,0.6739739179611206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999973773956299, 0.0, 0.0]","[3.45025634765625, -41.6705322265625, -4.008697509765625]","[3.628875732421875, -40.97541427612305, -4.009803295135498]","[732.8546752929688, 1813.2542724609375, 0.4505249261856079]","[3.4502553939819336, -41.6705322265625, -4.008697509765625]",bicycle,0.001918744295835495,False,False,-1,False,False,False,False,,,False,6.743502038709213,,False,True,,0,0,False,False
b6_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,fa65a298c01f44e7a182bbf9e5fe3697,1533151607.548824,8,5,655,propagated,keep,recover,1.0,0.39999401569366455,0.1342625617980957,0.03199952095746994,0.0,0.9021583795547485,0.0,0.7246978282928467,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9998987913131714, 0.0, 0.0]","[-4.4727783203125, -17.782318115234375, -1.609182357788086]","[-2.9723854064941406, -20.62300682067871, -1.2681334018707275]","[615.093017578125, 1642.7025146484375, 1.626086711883545]","[-4.494548797607422, -22.270721435546875, -1.609182357788086]",barrier,0.00024844001745805144,True,False,-1,False,False,False,False,,,False,2.1255089954600117,,False,True,,0,0,False,False
b6_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,fa65a298c01f44e7a182bbf9e5fe3697,1533151607.548824,8,5,739,propagated,keep,recover,2.0,0.5848299264907837,0.8698291778564453,0.046543899923563004,0.0,0.9932065010070801,7.200566098236605e-13,0.703005313873291,"[0.0, 0.21177327632904053, 0.0, 0.0, 0.0, 0.7882267236709595]","[0.0, 0.0, 0.0, 0.9998669624328613, 0.0, 7.454928059417998e-13]","[9.977294921875, -22.68780517578125, -1.7617874145507812]","[9.626686096191406, -22.914945602416992, -1.353968858718872]","[605.2896728515625, 1634.462890625, 1.601622462272644]","[9.977294921875, -22.68780517578125, -1.7617874145507812]",traffic_cone,0.1276024878025055,True,True,92,False,False,False,False,,,False,3.4194631103053936,,False,True,,1,1,False,False
b6_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,fa65a298c01f44e7a182bbf9e5fe3697,1533151607.548824,8,5,791,propagated,defer,defer,2.0,0.48117539286613464,0.0,0.0,0.0,0.9918581247329712,0.0,0.7521753907203674,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9997342228889465, 0.0, 7.701237108963255e-14]","[10.986328125, -27.056793212890625, -1.5957221984863281]","[10.622138977050781, -26.662412643432617, -1.119680643081665]","[601.7803955078125, 1636.0748291015625, 2.020958662033081]","[10.97863483428955, -26.427780151367188, -1.5957221984863281]",pedestrian,0.1431163251399994,False,True,80,False,False,False,False,,,False,2.649228712213622,,False,True,,0,0,False,False
b6_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,839,propagated,defer,defer,4.0,0.37376487255096436,0.0,0.0,0.0,0.9518104195594788,0.0,0.7341686487197876,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999858140945435, 0.0, 0.0]","[-0.79913330078125, -25.07421875, -1.8852119445800781]","[-2.1991615295410156, -23.84590721130371, -1.5955729484558105]","[726.2308959960938, 1811.6507568359375, 1.2132834196090698]","[-1.388089895248413, -25.160343170166016, -1.8852119445800781]",pedestrian,0.07680036127567291,False,True,147,False,False,False,False,,,False,2.0688321178057634,,False,True,,0,0,False,False
b6_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,841,propagated,defer,defer,4.0,0.402838796377182,0.0,0.0,0.0,0.9050626158714294,0.0,0.707520067691803,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999837875366211, 0.0, 0.0]","[-3.741241455078125, -28.62310791015625, -2.0010337829589844]","[-3.0199508666992188, -26.933984756469727, -1.7022895812988281]","[728.7740478515625, 1813.5880126953125, 1.236722469329834]","[-4.349804878234863, -28.703107833862305, -2.0010337829589844]",pedestrian,0.04690750688314438,False,True,212,False,False,False,False,,,False,5.249313460738692,,False,True,,0,0,False,False
b6_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,860,propagated,defer,defer,3.0,0.454184353351593,0.0,0.0,0.0,0.9986445903778076,0.0,0.7948402762413025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999858140945435, 2.4698140182951863e-31, 0.0]","[-5.22808837890625, -23.4539794921875, -1.6947669982910156]","[-5.700294494628906, -23.04355812072754, -1.585303544998169]","[728.50439453125, 1808.8699951171875, 1.2087969779968262]","[-5.837892532348633, -23.235660552978516, -1.6947669982910156]",pedestrian,0.017591997981071472,False,False,-1,False,False,False,False,,,False,3.910145422114758,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,665,propagated,defer,defer,2.0,0.5353086590766907,0.0,0.0,0.0,0.9546973705291748,0.0,0.7477715015411377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999521970748901, 6.879731151464343e-31, 0.0]","[-11.931640625, -44.655548095703125, -3.3867721557617188]","[-10.502754211425781, -45.521644592285156, -3.2327303886413574]","[614.6241455078125, 1652.781494140625, 1.4427911043167114]","[-11.979914665222168, -45.18651580810547, -3.3867721557617188]",pedestrian,0.3028365671634674,False,True,12,False,False,False,False,,,False,2.393102798383081,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,707,propagated,defer,defer,5.0,0.5474086403846741,0.0,0.0,0.0,0.9732089638710022,0.0,0.753998339176178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999377727508545, 0.0, 2.3140228699232043e-22]","[9.70806884765625, -40.96087646484375, -2.89923095703125]","[10.870277404785156, -41.03517150878906, -2.859607458114624]","[604.3930053710938, 1633.4842529296875, 1.3188656568527222]","[9.708067893981934, -40.96087646484375, -2.89923095703125]",traffic_cone,0.17772743105888367,False,True,39,False,False,False,False,,,False,3.462456664826227,,False,True,,0,0,False,False
